business_id;review_id;text;rating;time_created;user_id;corrected_text;translated_text;label;sentiment_vader;sentiment_tokenizer;preprocessed_text;Topic_Title;sentiment_resultsBert;sentiment_resultsBert_label;cnn_sentiment_label
6nk5-n3DT6Cxs3hHbXHkvw;_QbIP8-mUZwu4KqP8_fTww;Had a fantastic dinner here Every course was beautifully presented and so delicious. The service felt a bit slow at times but not enough to take away from...;5;2023-07-21 07:56:35;8HGVC7440c5lkB0nl8Av9Q;Had a fantastic dinner here. Every course was beautifully presented and so delicious. The service felt a bit slow at times, but not enough to take away from.;Had a fantastic dinner here Every course was beautifully presented and so delicious. The service felt a bit slow at times but not enough to take away from...;2;positive;positive;fantastic dinner every course beautifully present delicious service felt bit slow time enough take away fantastic_dinner dinner_every every_course course_beautifully beautifully_present present_delicious delicious_service service_felt felt_bit bit_slow slow_time time_enough enough_take take_away fantastic_dinner_every dinner_every_course every_course_beautifully course_beautifully_present beautifully_present_delicious present_delicious_service delicious_service_felt service_felt_bit felt_bit_slow bit_slow_time slow_time_enough time_enough_take enough_take_away;Recommended about Food & Service;2;positive;positive
6nk5-n3DT6Cxs3hHbXHkvw;B-2g5PEajNhMTQBFPb9OZg;This place is a hidden gem Truly, it is. We made reservations a week out and when we headed over from our hotel, it was in a dark area with limited lights....;5;2021-12-12 21:19:57;xKlr6u-sDMxtvQ943-Txxw;This place is a hidden gem truly, how it is. We made reservations a week ago, and when we headed over from our hotel to it was in a dark area with limited lights.;This place is a hidden gem Truly, it is. We made reservations a week out and when we headed over from our hotel, it was in a dark area with limited lights....;2;positive;negative;place hidden gem truly reservation week ago head hotel dark area limit light place_hidden hidden_gem gem_truly truly_make make_reservation reservation_week week_ago ago_head head_hotel hotel_dark dark_area area_limit limit_light place_hidden_gem hidden_gem_truly gem_truly_make truly_make_reservation make_reservation_week reservation_week_ago week_ago_head ago_head_hotel head_hotel_dark hotel_dark_area dark_area_limit area_limit_light;Restaurant with Reservation;2;positive;positive
qhgXQmY-OzWToX6TeHKVOg;uVLRMcCUUCc7x6XQbx99PQ;When in Paris right  Went here on a whim  first Michelin lunch experience so the tasting menu was slightly abbreviated but it was still very filling and...;5;2023-12-01 19:43:40;T8foBQ-YO0aap5aLXHNCRw;When in Paris, right went here on a whim, first Michelin lunch experience, so the tasting menu was slightly abbreviated, but it was still very filling and...;When in Paris right  Went here on a whim  first Michelin lunch experience so the tasting menu was slightly abbreviated but it was still very filling and...;2;neutral;negative;right whim first michelin lunch experience taste menu slightly abbreviate still fill right_go go_whim whim_first first_michelin michelin_lunch lunch_experience experience_taste taste_menu menu_slightly slightly_abbreviate abbreviate_still still_fill right_go_whim go_whim_first whim_first_michelin first_michelin_lunch michelin_lunch_experience lunch_experience_taste experience_taste_menu taste_menu_slightly menu_slightly_abbreviate slightly_abbreviate_still abbreviate_still_fill;French Food;2;positive;positive
qhgXQmY-OzWToX6TeHKVOg;6qP_UVio-E0YeByOgZV9Qw;Absolutely blown away by everything from the food, to the staff, to the beautiful interior, and to the very in my humble opinion reasonable lunch price....;5;2023-01-24 10:39:08;og5d41fhVxWoTvEmJ711hA;Absolutely blown away by everything, from the food, to the staff,, the to the beautiful interior, and to the very, in my humble opinion, reasonable lunch price.;Absolutely blown away by everything from the food, to the staff, to the beautiful interior, and to the very in my humble opinion reasonable lunch price....;2;positive;negative;absolutely blow away everything food staff beautiful interior humble opinion reasonable lunch price absolutely_blow blow_away away_everything everything_food food_staff staff_beautiful beautiful_interior interior_humble humble_opinion opinion_reasonable reasonable_lunch lunch_price absolutely_blow_away blow_away_everything away_everything_food everything_food_staff food_staff_beautiful staff_beautiful_interior beautiful_interior_humble interior_humble_opinion humble_opinion_reasonable opinion_reasonable_lunch reasonable_lunch_price;French Food;2;positive;positive
qhgXQmY-OzWToX6TeHKVOg;fqeCnX7mFR-_8DtVydS4ow;My husband and I came here for a special dinner on our second last night in Paris. I found out about Le Taillevent through the Michelin guide, as it has two...;5;2022-07-30 15:09:06;m_phS1XYkGv2_kZd2gzjkw;My husband and I came here for a special dinner on our second last night in Paris. I found out about Leinen's passing through the Michelin Guide, as it has two restaurants.;My husband and I came here for a special dinner on our second last night in Paris. I found out about Le Taillevent through the Michelin guide, as it has two...;2;positive;positive;husband special dinner second last night find leinen pass michelin guide two husband_come come_special special_dinner dinner_second second_last last_night night_find find_leinen leinen_pass pass_michelin michelin_guide guide_two two_restaurant husband_come_special come_special_dinner special_dinner_second dinner_second_last second_last_night last_night_find night_find_leinen find_leinen_pass leinen_pass_michelin pass_michelin_guide michelin_guide_two guide_two_restaurant;Restaurant for Dinner;2;positive;positive
g-4q0Kyp5bvGWhKjKnRSMw;3P2ywOpZo1eK0LnZ5kimTQ;"Very nice place to enjoy mexican food. We went there to celebrate a special occasion and we were well served. Nice team. 

We booked via an online service...";4;2019-11-09 17:55:37;bciEcy2J5c5g0J8TrcgMNQ;Very nice place to enjoy Mexican food. We went there to celebrate a special occasion and were well served. 'Nice team.;"Very nice place to enjoy mexican food. We went there to celebrate a special occasion and we were well served. Nice team. 

We booked via an online service...";2;positive;positive;nice place enjoy mexican food celebrate special occasion well serve nice team nice_place place_enjoy enjoy_mexican mexican_food food_go go_celebrate celebrate_special special_occasion occasion_well well_serve serve_nice nice_team nice_place_enjoy place_enjoy_mexican enjoy_mexican_food mexican_food_go food_go_celebrate go_celebrate_special celebrate_special_occasion special_occasion_well occasion_well_serve well_serve_nice serve_nice_team;French Food;2;positive;positive
g-4q0Kyp5bvGWhKjKnRSMw;DBnQa5McBaItfw8YJ0L4Eg;My family really liked this restaurant. The music was typical, including some Selena hits The food was tasty, too. We are from the US and found the food to...;5;2022-06-28 11:39:34;h3xBty-tJMXIRvkVEkQlkw;My family really liked this restaurant. The music was typical, but, including some Selena hits, the food was tasty, too.;My family really liked this restaurant. The music was typical, including some Selena hits The food was tasty, too. We are from the US and found the food to...;2;positive;positive;family really liked music typical include selena hit food tasty family_really really_liked liked_music music_typical typical_include include_selena selena_hit hit_food food_tasty family_really_liked really_liked_music liked_music_typical music_typical_include typical_include_selena include_selena_hit selena_hit_food hit_food_tasty;French Food;2;positive;positive
g-4q0Kyp5bvGWhKjKnRSMw;0u7wFj7uxUsY4gCak7dTeg;I was so disappointed by this place, it has the decor, the ambiance, the Mexican mariachi band music, a great waiterbarman who brings it up from two to...;3;2016-06-04 12:53:14;R9UNH0rb3a_glQlk4ylKCw;I was so disappointed by this place, it has the decor, the ambiance, the Mexican mariachi band music, and a great waiterbarman who brings it up from two to three.;I was so disappointed by this place, it has the decor, the ambiance, the Mexican mariachi band music, a great waiterbarman who brings it up from two to...;1;neutral;negative;disappointed place decor ambiance mexican mariachi band music great waiterbarman brings two three disappointed_place place_decor decor_ambiance ambiance_mexican mexican_mariachi mariachi_band band_music music_great great_waiterbarman waiterbarman_brings brings_two two_three disappointed_place_decor place_decor_ambiance decor_ambiance_mexican ambiance_mexican_mariachi mexican_mariachi_band mariachi_band_music band_music_great music_great_waiterbarman great_waiterbarman_brings waiterbarman_brings_two brings_two_three;French Food;0;negative;negative
p2GMgZVjGWfp9Osi6c9hNw;ytkHnF_-kmyttL-jqtnTdg;Came here because I was craving some Chinese food after having so much French food. It definitely satisfied the craving. They have an English menu and a...;4;2017-12-09 11:51:17;uQz6nh1Jc3KzeFiqmVPd9g;I came here because I was craving some Chinese food after having so much French food. It definitely satisfied the craving. They have an English menu and a...;Came here because I was craving some Chinese food after having so much French food. It definitely satisfied the craving. They have an English menu and a...;2;positive;positive;crave chinese food much french food definitely satisfy crave english menu come_crave crave_chinese chinese_food food_much much_french french_food food_definitely definitely_satisfy satisfy_crave crave_english english_menu come_crave_chinese crave_chinese_food chinese_food_much food_much_french much_french_food french_food_definitely food_definitely_satisfy definitely_satisfy_crave satisfy_crave_english crave_english_menu;French Food;2;positive;positive
p2GMgZVjGWfp9Osi6c9hNw;XW31e9a5vaiT5xAKsY--bA;"Dim Sum in Paris. Shoot why not

Reviews were great. My husband loves dim sum. So we figured let's go get some.

For us, it was AOK. Probably tasted...";3;2015-02-22 11:02:48;F1iqe4P-wgJ2zBHgZqtXUA;Dim Sum in Paris. No, why not? Reviews were mixed. My husband loves to be in the kitchen and I always love to whip up something new.;"Dim Sum in Paris. Shoot why not

Reviews were great. My husband loves dim sum. So we figured let's go get some.

For us, it was AOK. Probably tasted...";1;positive;positive;dim sum review mixed husband love kitchen always love whip something new dim_sum sum_review review_mixed mixed_husband husband_love love_kitchen kitchen_always always_love love_whip whip_something something_new dim_sum_review sum_review_mixed review_mixed_husband mixed_husband_love husband_love_kitchen love_kitchen_always kitchen_always_love always_love_whip love_whip_something whip_something_new;French Food;2;positive;positive
p2GMgZVjGWfp9Osi6c9hNw;0xV6ZvgImIDwehjwm_CrRQ;"The dim sum has a lot of carb, no real meat in it. I was looking for shrimp dumplings but there is no shrimp in it.

The main dish is similar to the take...";1;2019-03-01 04:36:33;6u_zNdcmDy7K7tZBNtpbBw;The dim sum has a lot of carbs, no real meat in it. I was looking for shrimp dumplings, but there is no shrimp in it! The main dish is similar to the takeout and delivery.;"The dim sum has a lot of carb, no real meat in it. I was looking for shrimp dumplings but there is no shrimp in it.

The main dish is similar to the take...";0;negative;negative;dim sum lot carbs real meat look shrimp dumpling shrimp main dish similar takeout delivery dim_sum sum_lot lot_carbs carbs_real real_meat meat_look look_shrimp shrimp_dumpling dumpling_shrimp shrimp_main main_dish dish_similar similar_takeout takeout_delivery dim_sum_lot sum_lot_carbs lot_carbs_real carbs_real_meat real_meat_look meat_look_shrimp look_shrimp_dumpling shrimp_dumpling_shrimp dumpling_shrimp_main shrimp_main_dish main_dish_similar dish_similar_takeout similar_takeout_delivery;French Food;0;negative;positive
VCVIsikD6U-rBbnzIBGUMQ;mZldNuTxAC4H6ma4t_1Zng;This place is amazing. The fresh sandwiches, pastries and desserts are not over priced. The staff is friendly and helpful. We stayed at the hotel across...;5;2023-11-29 10:43:24;lAxMcwKIZTMPYJZt7Sq0Og;This place is amazing. The fresh sandwiches, and pastries, and desserts are not over priced. The staff is friendly and helpful.;This place is amazing. The fresh sandwiches, pastries and desserts are not over priced. The staff is friendly and helpful. We stayed at the hotel across...;2;positive;positive;place amaze fresh sandwich pastry dessert price staff friendly helpful place_amaze amaze_fresh fresh_sandwich sandwich_pastry pastry_dessert dessert_price price_staff staff_friendly friendly_helpful place_amaze_fresh amaze_fresh_sandwich fresh_sandwich_pastry sandwich_pastry_dessert pastry_dessert_price dessert_price_staff price_staff_friendly staff_friendly_helpful;French Food;2;positive;positive
